"event_id","name","type","description","datetime","venue","tags","prerequisites","firstname","lastname","user_id","email","username"
"7feb9685-a8e2-11e6-8597-f9ef43490d96","Be Loved (voga)","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-11-14,"Hofburg","{ 'gettogether' }","{ ‘Alter’ : ‘30+’ }","David","Koch","d208facd-a4f7-11e6-91a5-1fc490c5cf69","david.koch@apple.com","davidkoch141"
"7feb9686-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2016-11-19,"Metastadt","{ 'shisha' }","{ ‘Alter’ : ‘25+’ }","Lisa","Lange","d208face-a4f7-11e6-91a5-1fc490c5cf69","lisa.lange@mail.com","lisalange135"
"7feb9687-a8e2-11e6-8597-f9ef43490d96","Ensemble Resonanz","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-03-12,"Grelle Forelle","{ 'gettogether' }","{ ‘Preis’ : ‘200€’ }","Paul","Zimmermann","d208facf-a4f7-11e6-91a5-1fc490c5cf69","paul.zimmermann@apple.com","paulzimmermann8"
"7feb9688-a8e2-11e6-8597-f9ef43490d96","Adventkonzert","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-07-30,"Arena","{ 'ball' }","{ ‘Dress Code’ : ‘Formal’ }","Lennard","Bauer","d20921b0-a4f7-11e6-91a5-1fc490c5cf69","lennard.bauer@company.eu","lennardbauer158"
"7feb9689-a8e2-11e6-8597-f9ef43490d96","Media Meetup","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-03-08,"Vienna Marriott Hotel","{ 'chill' }","{ ‘Mindestgröße’ : ‘150cm’ }","Alyssa","Reichl","d20921b1-a4f7-11e6-91a5-1fc490c5cf69","alyssa.reichl@aon.at","alyssareichl82"
"7feb968a-a8e2-11e6-8597-f9ef43490d96","Sonderausstellung","type3","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-08-05,"Wiener Stadthalle","{ 'balloons' }","{ ‘Alter’ : ‘25+’ }","Stefanie","Unger","d20921b2-a4f7-11e6-91a5-1fc490c5cf69","stefanie.unger@live.at","stefanieunger86"
"7feb968b-a8e2-11e6-8597-f9ef43490d96","Macbeth","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-11-14,"Chaya Fuera","{ 'ball' }","{ ‘Dress Code’ : ‘Business Standard’ }","Lynn","Neumann","d20921b3-a4f7-11e6-91a5-1fc490c5cf69","lynn.neumann@company.at","lynnneumann145"
"7feb968c-a8e2-11e6-8597-f9ef43490d96","kein Sonntag ohne Techno","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-09-20,"Davis Live Music Club","{ 'rave' }","{ ‘Alkohol’ : ‘true’ }","Lisa","Schmid","d20921b4-a4f7-11e6-91a5-1fc490c5cf69","lisa.schmid@icloud.com","lisaschmid154"
"7feb968d-a8e2-11e6-8597-f9ef43490d96","Weihnachtskonzert","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-09-19,"Marx Halle","{ 'museum' }","{ ‘Alter’ : ‘18+’ }","Johannes","Stefan","d20921b5-a4f7-11e6-91a5-1fc490c5cf69","johannes.stefan@gmx.de","johannesstefan212"
"7feb968e-a8e2-11e6-8597-f9ef43490d96","The Sound of Gemeindebau","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-08-07,"Wiener Konzerthaus","{ 'chill' }","{ ‘Dress Code’ : ‘Smart Casual’ }","Robin","Schneider","d20921b6-a4f7-11e6-91a5-1fc490c5cf69","robin.schneider@comundo.at","robinschneider201"
"7feb968f-a8e2-11e6-8597-f9ef43490d96","Luft und Liebe","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-09-05,"Arena","{ 'theatre' }","{ ‘Preis’ : ‘5€’ }","Sandro","Hoffmann","d20921b7-a4f7-11e6-91a5-1fc490c5cf69","sandro.hoffmann@mail.eu","sandrohoffmann88"
"7feb9690-a8e2-11e6-8597-f9ef43490d96","London Philharmonic Orchestra","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-20,"Szene Wien","{ 'party' }","{ ‘Haarfarbe’ : ‘blau’ }","Gabriel","Reichl","d20921b8-a4f7-11e6-91a5-1fc490c5cf69","gabriel.reichl@icloud.com","gabrielreichl69"
"7feb9691-a8e2-11e6-8597-f9ef43490d96","13th KlexMore Festival","public","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2016-11-12,"Ronacher","{ 'gettogether' }","{ ‘Preis’ : ‘5€’ }","Johannes","Braun","d20921b9-a4f7-11e6-91a5-1fc490c5cf69","johannes.braun@hotmail.at","johannesbraun4"
"7febbd90-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-03-22,"Volksoper","{ 'music' }","{ ‘Games’ : ‘true’ }","Natalie","Schneider","d20921ba-a4f7-11e6-91a5-1fc490c5cf69","natalie.schneider@haralson.com","natalieschneider34"
"7febbd91-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","public","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-07-18,"Klub Ost","{ 'prom' }","{ ‘Alkohol’ : ‘false’ }","Klaus","Hoffmann","d20921bb-a4f7-11e6-91a5-1fc490c5cf69","klaus.hoffmann@gmail.com","klaushoffmann212"
"7febbd92-a8e2-11e6-8597-f9ef43490d96","Konstruktion_Reflexion","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2016-11-17,"Colosseum XXI","{ 'green' }","{ ‘Preis’ : ‘200€’ }","Lisa","Jung","d20921bc-a4f7-11e6-91a5-1fc490c5cf69","lisa.jung@icloud.com","lisajung133"
"7febbd93-a8e2-11e6-8597-f9ef43490d96","Poetiken des Materials","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-09-03,"Nightfly's American Bar","{ 'shisha' }","{ ‘Preis’ : ‘100€’ }","Klaus","Schmid","d20921bd-a4f7-11e6-91a5-1fc490c5cf69","klaus.schmid@comundo.com","klausschmid86"
"7febbd94-a8e2-11e6-8597-f9ef43490d96","Wien bewegt","public","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-08-17,"Palais Ferstel","{ 'balloons' }","{ ‘Dress Code’ : ‘Informal’ }","Gloria","Jung","d20921be-a4f7-11e6-91a5-1fc490c5cf69","gloria.jung@hotmail.com","gloriajung53"
"7febbd95-a8e2-11e6-8597-f9ef43490d96","Falstaff","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2016-11-13,"Davis Live Music Club","{ 'green' }","{ ‘Essen’ : ‘false’ }","Romana","Hartmann","d20921bf-a4f7-11e6-91a5-1fc490c5cf69","romana.hartmann@icloud.com","romanahartmann77"
"7febbd96-a8e2-11e6-8597-f9ef43490d96","kein Sonntag ohne Techno","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2016-11-29,"Nightfly's American Bar","{ 'gettogether' }","{ ‘Haarfarbe’ : ‘bunt’ }","Cristina","Hoffmann","d20921c0-a4f7-11e6-91a5-1fc490c5cf69","cristina.hoffmann@haralson.com","cristinahoffmann164"
"7febbd97-a8e2-11e6-8597-f9ef43490d96","Ausstellung","type3","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-08-01,"Steigenberger Hotel Herrenhof Wien","{ 'green' }","{ ‘Preis’ : ‘500€’ }","Stefanie","Zimmermann","d20921c1-a4f7-11e6-91a5-1fc490c5cf69","stefanie.zimmermann@example.eu","stefaniezimmermann179"
"7febbd98-a8e2-11e6-8597-f9ef43490d96","My Fair Lady","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-16,"Jazzland","{ 'friends' }","{ ‘Games’ : ‘true’ }","Gabriel","Werner","d20921c2-a4f7-11e6-91a5-1fc490c5cf69","gabriel.werner@mail.com","gabrielwerner112"
"7febbd99-a8e2-11e6-8597-f9ef43490d96","5 Uhr Tee","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-07-02,"Pony Club","{ 'designmarkt' }","{ ‘Alter’ : ‘21+’ }","Eva","Hahn","d20921c3-a4f7-11e6-91a5-1fc490c5cf69","eva.hahn@apple.com","evahahn219"
"7febbd9a-a8e2-11e6-8597-f9ef43490d96","Faszination Afrika und Ozeanien","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2016-11-22,"Wiener Staatsoper","{ 'live music' }","{ ‘Preis’ : ‘50€’ }","Nadja","Stefan","d20921c4-a4f7-11e6-91a5-1fc490c5cf69","nadja.stefan@company.eu","nadjastefan62"
"7febbd9b-a8e2-11e6-8597-f9ef43490d96","Wiener Schmucktage","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2016-12-23,"Hilton Vienna","{ 'rave' }","{ ‘Preis’ : ‘5€’ }","Alyssa","Huber","d20921c5-a4f7-11e6-91a5-1fc490c5cf69","alyssa.huber@gmail.com","alyssahuber77"
"7febbd9c-a8e2-11e6-8597-f9ef43490d96","Evita","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-12-07,"Palais Auersperg","{ 'markt' }","{ ‘Alter’ : ‘16+’ }","Kilian","Lang","d20921c6-a4f7-11e6-91a5-1fc490c5cf69","kilian.lang@mail.com","kilianlang6"
"7febbd9d-a8e2-11e6-8597-f9ef43490d96","kein Sonntag ohne Techno","type3","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-05-14,"Dachboden","{ 'shisha' }","{ ‘Games’ : ‘false’ }","Leonas","Neumann","d20921c7-a4f7-11e6-91a5-1fc490c5cf69","leonas.neumann@comundo.at","leonasneumann184"
"7febbd9e-a8e2-11e6-8597-f9ef43490d96","Vanity","private","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-02-20,"Jazzland","{ 'vinatge' }","{ ‘Alter’ : ‘18+’ }","Oskar","Unger","d20921c8-a4f7-11e6-91a5-1fc490c5cf69","oskar.unger@aon.at","oskarunger190"
"7febbd9f-a8e2-11e6-8597-f9ef43490d96","London Philharmonic Orchestra","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-05-10,"Steigenberger Hotel Herrenhof Wien","{ 'dif' }","{ ‘Dress Code’ : ‘Business Casual’ }","David","Wagner","d20921c9-a4f7-11e6-91a5-1fc490c5cf69","david.wagner@example.com","davidwagner90"
"7febbda0-a8e2-11e6-8597-f9ef43490d96","Wien Modern","private","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-07-10,"Melia Vienna","{ 'friends' }","{ ‘Alkohol’ : ‘false’ }","Lennard","Koch","d20921ca-a4f7-11e6-91a5-1fc490c5cf69","lennard.koch@spengergasse.at","lennardkoch171"
"7febbda1-a8e2-11e6-8597-f9ef43490d96","My Fair Lady","type3","Vivamus metus neque, malesuada sed, feugiat sit amet, bibendum vel, augue. Vivamus augue. Integer vitae mauris quis urna accumsan congue. Suspendisse potenti. Donec in erat. Sed non velit. Duis erat.",2017-10-23,"InterContinental Vienna","{ 'music' }","{ ‘Preis’ : ‘100€’ }","Gabriel","Klein","d20921cb-a4f7-11e6-91a5-1fc490c5cf69","gabriel.klein@aon.at","gabrielklein151"
"7febbda2-a8e2-11e6-8597-f9ef43490d96","Lang Lang","type3","Nulla facilisi. Sed luctus, quam eu volutpat congue, mauris leo sodales augue, sit amet vehicula nisl lorem a lectus.",2017-10-20,"Grelle Forelle","{ 'weinverkostung' }","{ ‘Dress Code’ : ‘Casual’ }","Kilian","Richter","d20921cc-a4f7-11e6-91a5-1fc490c5cf69","kilian.richter@gmail.com","kilianrichter8"
"7febbda3-a8e2-11e6-8597-f9ef43490d96","5 Uhr Tee","private","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-13,"Dachboden","{ 'games' }","{ ‘Haarfarbe’ : ‘blau’ }","Lisa","Hoffmann","d20921cd-a4f7-11e6-91a5-1fc490c5cf69","lisa.hoffmann@live.at","lisahoffmann110"
"7febbda4-a8e2-11e6-8597-f9ef43490d96","Vanity","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-02-02,"Flex","{ 'party' }","{ ‘Dress Code’ : ‘Business Standard’ }","Nina","Kaiser","d20921ce-a4f7-11e6-91a5-1fc490c5cf69","nina.kaiser@example.eu","ninakaiser79"
"7febbda5-a8e2-11e6-8597-f9ef43490d96","Monet bis Picasso. The Batliner Collection","type3","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-08-06,"Passage","{ 'vinatge' }","{ ‘Dress Code’ : ‘Informal’ }","Klaus","Zimmermann","d20921cf-a4f7-11e6-91a5-1fc490c5cf69","klaus.zimmermann@company.eu","klauszimmermann99"
"7febbda6-a8e2-11e6-8597-f9ef43490d96","Blutspendeaktion","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-09-20,"Wiener Musikverein","{ 'weinverkostung' }","{ ‘Dress Code’ : ‘Formal’ }","Adrian","Fuchs","d20921d0-a4f7-11e6-91a5-1fc490c5cf69","adrian.fuchs@mail.eu","adrianfuchs94"
"7febbda7-a8e2-11e6-8597-f9ef43490d96","Finest Spirits","private","Aenean leo neque, fermentum sed, vehicula nec, luctus vitae, nisl. Donec eleifend ligula vel diam.",2017-11-12,"Imperial Riding School Renaissance Vienna Hotel","{ 'dance' }","{ ‘Alter’ : ‘25+’ }","Eva","Schmitt","d20921d1-a4f7-11e6-91a5-1fc490c5cf69","eva.schmitt@example.at","evaschmitt74"
"7febe4a0-a8e2-11e6-8597-f9ef43490d96","Cosmopolitan","type3","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-03-06,"Palais Auersperg","{ 'design' }","{ ‘Haarfarbe’ : ‘bunt’ }","Alyssa","Richter","d20921d2-a4f7-11e6-91a5-1fc490c5cf69","alyssa.richter@company.at","alyssarichter131"
"7febe4a1-a8e2-11e6-8597-f9ef43490d96","Die Zauberflöte","private","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-07-03,"Kursalon Wien","{ 'food' }","{ ‘Dress Code’ : ‘Casual’ }","Jacob","Kantner","d20921d3-a4f7-11e6-91a5-1fc490c5cf69","jacob.kantner@hotmail.at","jacobkantner128"
"7febe4a2-a8e2-11e6-8597-f9ef43490d96","Voice Mania","private","Quisque molestie massa eu odio. Vestibulum venenatis. Phasellus id odio. Duis magna. Curabitur et magna. Suspendisse elementum tempor lectus. Pellentesque id nunc quis odio placerat mattis. Praesent a tortor.",2017-07-19,"Passage","{ 'museum' }","{ ‘Mindestgröße’ : ‘169cm’ }","Sophie","Fuchs","d20921d4-a4f7-11e6-91a5-1fc490c5cf69","sophie.fuchs@example.com","sophiefuchs186"
"7febe4a3-a8e2-11e6-8597-f9ef43490d96","Musical","type3","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-07-07,"25hours Hotel","{ 'music' }","{ ‘Haarfarbe’ : ‘bunt’ }","Anna","Weiß","d20921d5-a4f7-11e6-91a5-1fc490c5cf69","anna.weiß@gmx.de","annaweiß88"
"7febe4a4-a8e2-11e6-8597-f9ef43490d96","Architektur Zeitreisen","public","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-05-06,"Phil","{ 'festival' }","{ ‘Alkohol’ : ‘true’ }","Stefanie","Schubert","d20921d6-a4f7-11e6-91a5-1fc490c5cf69","stefanie.schubert@gmx.de","stefanieschubert26"
"7febe4a5-a8e2-11e6-8597-f9ef43490d96","Ausstellung","private","Fusce nec nisl nec nisi porttitor viverra. Sed lacinia velit. Nullam porttitor. Nam nec dolor. Sed blandit. Nulla facilisi. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2017-02-21,"NH Wien Airport","{ 'house' }","{ ‘Dress Code’ : ‘Business Casual’ }","Lisa","Mayer","d20921d7-a4f7-11e6-91a5-1fc490c5cf69","lisa.mayer@company.eu","lisamayer144"
"7febe4a6-a8e2-11e6-8597-f9ef43490d96","Die Zauberflöte","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-04-30,"Wiener Konzerthaus","{ 'museum' }","{ ‘Dress Code’ : ‘Informal’ }","Leonas","Kantner","d20921d8-a4f7-11e6-91a5-1fc490c5cf69","leonas.kantner@mail.eu","leonaskantner124"
"7febe4a7-a8e2-11e6-8597-f9ef43490d96","Monet bis Picasso. The Batliner Collection","public","Nunc tellus elit, dictum lobortis, venenatis a, blandit nec, ligula. Pellentesque eu ipsum a erat lobortis faucibus.",2017-02-07,"InterContinental Vienna","{ 'chill' }","{ ‘Preis’ : ‘500€’ }","Ines","Hoffmann","d20921d9-a4f7-11e6-91a5-1fc490c5cf69","ines.hoffmann@mail.eu","ineshoffmann17"
"7febe4a8-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-04-19,"Palais Auersperg","{ 'theatre' }","{ ‘Haarfarbe’ : ‘grün’ }","Michael","Lang","d20921da-a4f7-11e6-91a5-1fc490c5cf69","michael.lang@haralson.at","michaellang98"
"7febe4a9-a8e2-11e6-8597-f9ef43490d96","Die Zauberflöte","public","Integer suscipit gravida ligula. Sed sit amet dolor convallis urna malesuada fringilla. Morbi ac augue et dui mattis tristique. Praesent gravida. Phasellus auctor est luctus pede laoreet mollis.",2017-11-06,"The Ritz-Carlton, Vienna","{ 'balloons' }","{ ‘Dress Code’ : ‘Business Casual’ }","Eva","Hartmann","d20921db-a4f7-11e6-91a5-1fc490c5cf69","eva.hartmann@company.at","evahartmann133"
"7febe4aa-a8e2-11e6-8597-f9ef43490d96","Jack Daniel’s 150 Year Anniversary","private","Suspendisse potenti. Mauris iaculis. Nunc scelerisque, turpis et venenatis aliquam, urna libero pellentesque ipsum, sed pharetra massa nisi at lectus.",2017-11-18,"Melia Vienna","{ 'party' }","{ ‘Dress Code’ : ‘Business Standard’ }","Christoph","Hahn","d20921dc-a4f7-11e6-91a5-1fc490c5cf69","christoph.hahn@gmx.de","christophhahn154"
"7febe4ab-a8e2-11e6-8597-f9ef43490d96","Hoffmanns Erzählungen","private","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Ut sit amet dui. Ut tempus interdum lacus.",2017-08-09,"Hofburg","{ 'ball' }","{ ‘Alter’ : ‘16+’ }","Daniel","Klein","d20921dd-a4f7-11e6-91a5-1fc490c5cf69","daniel.klein@mail.eu","danielklein117"
